mp1,ff4,ed2,ed3,ed4
0.12439211563683421,0.16545757541340908,0.391103412681669,0.5227415993746446,0.3795551207495806
0.006991960715460651,-0.1251502546052893,-0.015097208886823907,-0.21665440347182874,-0.2665195466742588
0.06153523546228941,0.39857362956267245,0.4195782258469996,0.6698802763011893,0.5177167858979246
0.32783134099770544,0.8225519547473592,1.2688285366782048,1.5062906566477179,1.5522425432484082
-0.017523427614799067,-0.1191668467580828,-0.24034846161591286,-0.1693945469286323,-0.3173855948703635
-0.1182625331924729,-0.10533574014371208,-0.2665968487855789,-0.023043679998455885,0.04080809738201757
0.502420014215954,0.9173728973325382,1.2526672164104573,1.343912614046295,1.5495839648201108
0.2008702379217605,0.3245602256928714,0.5104235510803896,0.5662257859064762,0.7475466050647507
-0.21302522690725528,-0.18002745485047228,-0.4309444392826799,-0.6003989722318848,-0.5318364446563258
0.1741673695805759,0.2510607565495929,0.3142602456098869,0.6379084703762865,0.5854630293475656
-0.1901517055852246,-0.25347696672895315,-0.17426164095833085,-0.35163935789581025,-0.4978105907956165
-0.014437490339806167,-0.12298719158640939,-0.36905744765903264,-0.4247152453042767,-0.43024228442720786
0.16425201221394725,0.20352277068182006,0.12359726645356875,0.24576290704141274,0.4858726118146119
-0.4647242807667306,-0.8752891587288351,-1.5092262046528162,-1.8345011249218557,-1.8272222223973729
-0.2486459535781744,-0.7319110355410835,-1.3911670709795092,-1.3078508513000469,-1.5237446082588135
-0.07117941315454471,-0.27904338045721044,-0.47192698334610045,-0.4931366581193527,-0.6044907952915128
-0.12036020806743576,-0.4382202630377155,-0.7488482262631966,-0.9006085288404921,-0.9656884133673987
0.2525287647844495,0.12609699063829133,0.32714863708094966,0.35539926172561576,0.47561502952906115
-0.2061436267045293,-0.42159540251176136,-0.7794693751780216,-0.7691207447954187,-0.9253195775239272
-0.35783435670280733,-0.7191661561044143,-1.1874247851327016,-1.2486849287738495,-1.1604436604688342
0.2041783108217585,0.7425239809600488,1.1450138454220788,1.2400364464848674,1.463141524021024
-0.12673628859385097,-0.05337244769957646,-0.4108131568627871,-0.15605183472428252,-0.2707341630516356
0.005795469996174356,-0.048057965979385345,-0.09749654246951614,0.24897783386663483,0.12739256835907975
-0.250834439761027,-0.5031353655381824,-1.003111122226313,-1.1477313629766135,-1.2562553319401109
-0.08120746497203463,-0.37279310041256153,-0.27100940827001774,-0.33062578940872467,-0.4549825920772039
0.1049028428455756,-0.06595756642384018,0.06383446781225505,0.04870876309576095,-0.05164601176467287
-0.22889852629666987,-0.4596857013611446,-0.8631391656322657,-1.1348547017059305,-1.1661576161336744
0.2204930113848661,0.26701527856912954,0.3316834301308912,0.32554952450113994,0.33216125387323786
-0.14659342130755662,-0.237907363254187,-0.17262287108952024,-0.5350023296980551,-0.5780500983328692
0.21367816670030654,-0.0830123239702104,-0.12139750869116375,-0.15310522296685428,-0.21504185254854513
-0.05777458766937876,-0.3020779833993899,-0.49415704893159423,-0.7107824139779392,-0.5538511815246017
0.2847398812601593,0.8364136551058857,1.3862685035471076,1.8200053980041053,1.6261298394124806
-0.10978869475369801,0.0008318434504056768,-0.1714424118161044,-0.027948292122039465,0.025197421599559105
-0.16329494426686147,-0.5965716356291612,-0.8258223795779978,-0.994627943055052,-0.9437668079797226
0.14216270388805274,0.5087844293933697,0.582400855154121,0.6390799833668533,0.8373967112911336
-0.17276868058499528,-0.6251275631357249,-1.1189002909365853,-1.264244952160497,-1.0517233949170088
0.08909648145830557,0.02188207782312654,0.10243358757955168,0.2702942939004713,0.28181263070940804
-0.3992169160416424,-1.0119736461051871,-1.67589089946526,-1.7563713147729576,-1.815768609762943
-0.3503165815865266,-0.6227998790216528,-0.8938346756114881,-1.324363533982693,-1.2687933175993737
-0.11211247529476176,0.04205816265416426,0.24565296439024387,0.04766723507584955,0.02092208072406823
0.10304182079237997,0.28701125044106207,0.5899759998646666,0.6310414520668566,0.7445050729088984
0.11991353567034135,0.11005286174417647,0.285089038840979,0.3211336055999128,0.18356863584678307
-0.0017202820646277095,-0.03332748408324798,-0.08478179514583059,-0.13004258928577694,-0.08270798454929114
-0.18479461698905658,-0.20124616533175738,-0.3270113766042574,-0.42130762134217054,-0.4137233683918553
-0.2783863054883673,-0.786364825745546,-1.0305051845669762,-1.355244097739279,-1.5127015448898822
-0.10543710370605805,-0.3367171104615907,-0.5219843623473011,-0.6751321445300048,-0.5785367126416828
-0.18051349781207082,-0.37512781962962616,-0.4722356322004757,-0.6842635581579659,-0.4415623477974636
0.22679695583833595,0.38781473567180236,0.8266639131667718,0.945980516945243,1.0724161846452323
0.07454452975829227,0.0999647226589871,0.1873328063162934,0.2861630075907475,0.3292692127030843
-0.4669050608556091,-0.9028647928525517,-1.5487120973866209,-1.5171155033451187,-1.671912533645023
0.10059552991378734,0.19313274125719795,0.35188493026900014,0.47657118194985004,0.40170815152265504
-0.020938003446439868,-0.04500551851320306,-0.11712416028604017,-0.23391754941990917,-0.4174326392172381
-0.02707927574366406,-0.2526950378327774,-0.6813943576266812,-0.6361186693308459,-0.6334638225965624
0.2277154629716639,0.28984429142409124,0.5456379547417514,0.4398560690826141,0.5348649455283202
0.06843296770348109,0.5135981404577066,0.7597353610845781,1.185235550571342,0.9359999236279217
0.09247351983172744,0.3653871230943184,0.6963115569164893,0.8440739506060276,0.8537989008135246
-0.11633997792366174,-0.4214600752105583,-0.7306134110019977,-0.7539028417090801,-0.7750432698981353
-0.010463880079022034,-0.18347205181762108,-0.3337689776489533,-0.2807036469770935,-0.3416266192250016
0.11775745491131757,0.19790357173559092,0.26986290791733386,0.3179455643399931,0.44027587239073784
0.580382174489944,0.4050494692059473,0.6973410900567836,0.863554573217729,0.8373071405442909
-0.038745796499741296,-0.18765246749852774,-0.3562937076982481,-0.48862301474878456,-0.47390269036916133
0.07642476868529648,0.06044440296834923,-0.15355099227596739,-0.22177897312147463,-0.22034913365804376
-0.1258668184518854,-0.5640435018486999,-0.9089627838914636,-0.9989768036270252,-0.9063204368703535
-0.17410219968555435,-0.5579321398304412,-1.0477216654686965,-1.1309284387859802,-1.1167408152254796
0.13097824001480507,0.47527731036821025,0.5923435248585252,0.6599886618870618,0.8750839852213516
0.3471449277634913,0.6379979670968279,1.160531145439234,1.2312590484829302,1.1398719898385845
-0.09168454576982396,-0.013595812609125246,-0.007516378501828999,-0.09030683116438598,-0.04170458891439126
0.17702471890440397,0.5030256890241915,0.7050707938337643,1.0535789069610906,1.0423193325597666
0.023790850226616478,0.19058562237870025,0.29924205058102993,0.06037544170356951,0.3517826227227948
-0.1208365369823926,-0.3998608556881088,-0.44095709134692057,-0.4714570939523656,-0.5063157293683329
0.30374497776903364,0.18314882018010123,0.12217595629459396,0.44986456420733545,0.291596980222956
0.12088079403401902,0.8188181123575295,1.284765272410769,1.1768938865785574,1.6020694821612287
0.06146081121546105,0.12720134122452842,-0.09492320718254589,-0.06651219460699126,0.19585507520747109
0.15165714404383604,0.8782489105155237,1.3087747915105208,1.3710352036330262,1.4501276169793396
-0.5711422073968923,-1.0945543062937166,-2.1721219989260474,-2.498521763152552,-2.533308101025334
0.2732755605717814,0.334216495898807,0.4770337934337272,0.6619305851786139,0.9261458268682327
0.023837415557180545,0.13075559779115348,-0.0931165891977792,-0.032715223132228674,0.240651929399334
-0.1675759478861042,-0.13116947465909876,-0.2343973857065561,-0.09387957107691877,-0.33634298565790127
-0.053178215618896366,0.26486068158951837,0.09938087140055003,0.17615253819669818,0.04515405599914142
-0.329554008026711,-1.0746142858359615,-1.6804867941911552,-1.6616565136413877,-1.9163689297568989
-0.11697104073921606,-0.19380812813683357,-0.11187826439227216,-0.12553749264943725,-0.3431333445490641
0.09306837326054677,0.118617021211471,0.11953805098250117,0.20849613723884888,0.24739174828773927
0.3001359929386846,0.5265574499397774,1.1757072559284814,1.277652613639387,1.3035852658292333
-0.16881407841531115,-0.3117106113048998,-0.5357177945951636,-0.41750574032349086,-0.5691364638703779
0.05269568835389504,-0.4801600676019636,-0.7119784930947661,-0.8498570234930634,-0.7715374114872063
-0.036959506485106194,-0.23583914314464752,-0.39666576773598783,-0.3802814962088441,-0.45324771815165765
-0.019433835125345883,0.491876656428753,0.6462803576332641,0.7998293661160533,1.024682061098378
0.08439565340887967,0.35199263875143083,0.22454533330476506,0.25839391793875627,0.21247815010282112
-0.17213068723024655,-0.16983771806491438,-0.323178882092187,-0.4056881865699858,-0.40483995373102843
0.18789682010229364,0.19894335099043775,0.35292475953837,0.5063670209506245,0.46620517703513736
-0.059836563973661994,-0.04130269246081561,0.16123125068494648,0.051273177831328356,0.08727730091539507
0.18225535395988796,0.5335144124170952,0.6619453069605495,0.9877134718160252,0.9876946902229051
-0.08991189087742477,-0.4830498676407404,-0.5086620573103536,-0.7399541172496069,-0.7792226413397146
0.0210430900974585,0.019314803286551274,-0.11797285521242457,-0.23330237124356504,-0.2730380646494748
-0.19845127133200918,-0.07811006449395011,-0.5608509725184551,-0.2935872120221035,-0.35585752465424414
-0.32615311321051854,-0.7786750392765298,-1.2505014840527426,-1.3481180972503057,-1.3410940743246977
0.011729524296819595,-0.023253314376799783,0.29460343436971487,0.2991215515823302,0.310231127602129
-0.013121868821393323,0.265914873506486,0.18853967913961223,0.10983838732337009,0.49353252256198427
0.17756811535660186,-0.00889725620403134,0.041205352651099605,0.09700481289890492,-0.05891621461479374
-0.006419255578933934,0.006488064509772476,-0.2480682253717,-0.22961863368193158,-0.2759574722065718
-0.4091625438435874,-0.8671281369046439,-1.1236376148930416,-1.3261059698972768,-1.4069162575903698
0.007657130152405794,-0.27026016367805683,-0.3520839817514952,-0.2736798679051342,-0.45516076854311655
0.14367271639590945,-0.17083288829156643,-0.15739340705543486,-0.3788774339283685,-0.3893175034310828
-0.05720892778920911,-0.39644057523433524,-0.6163797310471739,-0.8628956719358131,-0.6432617526497827
-0.1841941389286032,-0.12564940298092894,-0.0952683031252871,-0.3008200578517986,-0.01117100128372317
0.03238676407628255,0.26431042164201907,0.282052988839384,0.4242467662676485,0.32677368459886386
0.5039282951607683,0.8363309076670057,1.4601880985611748,1.5695243758398487,1.7086410488395807
-0.03585138399551029,0.07305095791379013,0.09640643148350907,0.33259944974709155,0.21299047782888741
0.09589202095917565,0.14080475853257188,0.24548552681604088,0.02360241086211537,0.1894505667585286
0.06257422218970025,0.014220925522791354,-0.10165518069495999,0.10264431263945344,-0.0074304382023076265
-0.4764472902176166,-0.8882241198406318,-1.506039486549592,-1.7057923470488754,-1.8025403524489594
-0.011255310696023384,-0.12572114690839536,0.18632897950517033,-0.03353379909133443,-0.17676259317647924
-0.312080692018702,-0.12329631210304902,0.1352966382959904,-0.00028471973397116435,0.21196921957698128
0.39020965836362825,1.3593887384324939,1.937991336771445,2.256831512671965,2.519667774170574
-0.06372900809554054,-0.06294908119260209,-0.033767379608503525,-0.1768883385454951,-0.244021785590505
-0.06446884972976245,0.07592501751115087,0.20043033656473486,0.3817227963019034,0.24769981922333345
0.15629877645211487,0.13775931269963065,-0.23158186928198005,-0.019817827868515017,-0.00438964214749063
-0.37674974531996974,-0.5727715553804802,-1.0357510611873662,-1.036780057711391,-1.0767984567398527
0.18456011423330573,0.6893411256638929,0.7271790595094308,0.9921793118421328,1.1515361010565524
0.16346066426596398,0.38271836448439794,0.5663950777452884,0.67104516704599,0.9153568349290704
0.30233371831522093,0.6015907660097222,0.6346673955533928,0.7427089292279481,0.7337856269414895
-0.32546370607689173,-0.279159643153049,-0.5598662326082628,-0.9894655485809276,-0.9437478065088474
0.39687523740271585,0.6765007406201422,1.1549281861252958,1.127696337631918,1.1947226725878415
-0.27934690645649746,-0.6037684363007049,-1.1433909031147111,-1.1873395471107813,-1.4048515136468587
0.019220553655258973,0.3579661418586499,0.5524262331585652,0.5452579282330374,0.5542015418228771
0.4843014725883228,1.2320909686582242,1.5312509697471943,1.9530117295937128,2.260388630871258
-0.17820129546879068,-0.5917605086233546,-0.7688676042936942,-0.8896392993110802,-0.992770638777771
-0.17328123363643386,-0.21454371880154202,-0.37595166429352084,-0.47490978610632767,-0.5156040479587435
0.02691048151653013,0.1556681312287794,-0.06813753250787118,0.03571026054794095,0.09302650722598395
-0.13922649050941582,-0.42761177570041103,-0.28840511897226645,-0.5309585612448106,-0.3594625440655808
-0.29878095168810176,-0.8936575667996438,-1.2066811041034646,-1.3760125624497512,-1.2204370169254637
0.0799256624133101,-0.1696417303729964,0.013321588454741733,-0.03613060043607861,0.01204794877369389
-0.053859061130685754,-0.5580925403075082,-0.7865647843702555,-0.9152480667820472,-1.0581324722916219
-0.0290630637556486,0.308550440897187,0.6059432302885849,0.2559748271478794,0.5543288968103297
0.029418490618866006,-0.30947641190729885,-0.7173527618811932,-0.7245662470778587,-0.805263873559482
0.11477810105125782,0.7823766805507475,1.2647695826440657,1.4422007127570904,1.6571084173402661
-0.17182916797080575,-0.22876509161098935,-0.6725387238230142,-0.6793249896712259,-0.6856978091868289
-0.005580582592677491,-0.2990409039243269,-0.34263364991101963,-0.19158626619055663,-0.3418876494740977
0.1908026302474372,0.2364203647493194,0.7338473555501603,0.8987129400789605,0.8319068395704172
-0.3084428152688504,-0.6209869281066395,-1.0702998357380509,-1.0063408782887466,-1.0584507425539667
0.02467976188509835,0.15213651219599544,0.1891245714052428,0.02062651801055193,0.29813515599365936
0.21212845739060232,0.6503019023318047,0.9979484587494309,1.048470782180615,1.2925130196790364
-0.38043312260666673,-1.0104858272846013,-1.238088605074343,-1.5092167688746727,-1.4204416038742507
0.12188698140856334,0.08340492531487327,0.18107329735453823,0.16877957770015717,0.29233172465025625
0.08767810744618942,-0.0005055529262735781,0.31166022982452873,0.2856604168704935,0.38510455363975504
0.0870736148293966,0.4578786907716589,0.5744566575363734,0.6310662032842325,0.8076027169474087
-0.15743015463229132,-0.5818155308293561,-1.0165480622318026,-1.094578963342566,-1.1918149833658633
-0.2333613705291943,-0.7542162851748737,-1.1542416620456517,-1.263949245011181,-1.2397624137867302
0.18567452500727555,0.20958409107477946,0.37312392648590703,0.4085956287560131,0.6164953839868884
0.12235981883899844,0.04257098442769787,0.27531778789103406,0.12662009622504522,0.20044187247280315
